vegetable,city,season,quantity,duration,gender,price
3,12,0,5540,3,2,25
6,2,0,4553,2,2,63
10,13,3,9034,2,1,70
8,23,2,7675,1,2,93
4,16,1,8504,1,1,107
13,7,0,1969,2,2,19
8,14,1,2612,3,1,56
15,13,0,6342,3,2,88
12,11,3,6076,1,1,19
9,21,2,4540,2,2,104
4,17,3,1284,2,1,14
6,10,2,3329,2,1,60
2,3,0,3749,2,1,14
16,11,2,4465,2,1,110
14,21,3,5551,2,2,73
17,9,2,4357,2,2,44
0,5,1,7051,1,2,50
12,8,0,8498,2,2,53
4,6,2,9505,2,1,72
12,21,3,7802,3,2,38
15,18,3,1468,2,2,96
4,6,2,4089,2,2,23
8,19,2,2768,3,1,80
2,25,1,1111,2,2,54
8,15,3,3551,3,1,103
12,4,3,9321,1,2,11
0,26,2,1804,2,1,32
1,2,2,1049,3,2,83
15,14,0,9731,3,1,95
13,22,0,6624,2,1,96
10,24,1,7118,2,2,22
19,23,3,9549,1,1,47
9,10,1,1431,2,1,106
13,20,3,1791,1,1,44
2,15,1,2344,1,1,69
3,8,1,2082,3,2,95
13,3,0,7248,1,1,33
8,21,2,9542,1,2,108
3,8,2,4209,2,2,102
5,12,3,2096,3,2,41
1,26,3,5466,2,1,117
12,26,1,1355,3,1,86
15,24,0,1712,2,2,14
19,20,3,6414,3,2,53
13,6,2,4573,2,2,50
16,18,1,5288,3,2,67
7,5,1,6268,3,1,67
11,16,0,3512,1,1,20
4,4,3,8672,1,2,116
14,22,2,2618,1,1,112
4,20,2,7268,3,2,74
10,12,0,1674,3,2,19
12,14,0,5155,3,1,77
9,15,2,6832,2,2,83
7,18,1,5696,3,2,46
17,12,2,4921,3,2,85
14,24,3,4320,3,2,20
5,14,2,5321,1,1,92
3,27,0,4496,3,2,27
15,17,2,9808,1,2,94
1,14,0,9635,3,2,94
13,23,1,6660,3,2,19
2,19,0,7770,1,2,83
9,14,0,7968,2,2,113
5,6,1,4904,1,1,32
19,19,2,3756,2,2,65
2,21,3,3495,2,1,78
18,14,0,1018,1,1,79
0,27,0,2446,2,2,55
12,24,0,5956,1,2,27
19,14,1,8938,2,1,46
15,8,1,3248,2,1,47
14,4,1,9598,1,2,118
14,9,0,9899,1,1,66
17,15,2,1907,1,1,112
19,21,0,6176,3,1,35
13,19,3,9561,2,1,109
14,21,2,1150,1,1,41
3,8,3,4918,1,2,107
14,21,0,3363,3,1,89
7,8,1,3526,1,2,12
12,6,0,6955,1,2,27
16,3,0,8906,1,2,98
9,6,0,8994,2,1,116
18,21,2,6746,2,1,47
9,6,2,1330,2,1,69
1,23,3,1265,1,2,111
12,1,1,6139,3,2,109
1,6,1,8141,2,1,90
9,9,0,4390,2,2,48
18,9,3,8838,2,1,55
7,10,3,3363,2,1,40
13,8,0,8943,1,1,50
19,9,0,1167,1,2,75
10,21,2,8228,3,2,89
14,15,2,4445,2,1,88
17,14,2,7995,1,1,95
0,26,1,2306,2,2,113
0,16,3,2626,2,2,105
12,5,1,7376,2,2,117
15,10,1,6579,3,2,21
16,19,0,2790,2,2,60
15,4,2,5853,2,2,88
18,23,0,2712,3,2,38
6,2,0,5785,3,2,41
11,27,2,4837,1,2,31
17,17,3,1921,1,1,100
0,22,0,8989,3,1,100
10,8,1,3526,3,2,63
12,4,2,5150,1,1,32
3,3,0,3296,3,2,16
4,6,0,6987,2,1,40
5,25,2,2102,2,1,17
13,2,0,5779,3,2,37
8,8,2,9825,1,2,107
13,1,2,8486,3,2,41
1,9,2,4166,2,1,50
5,0,1,5456,3,1,61
0,27,2,9487,3,2,97
18,12,2,3063,3,1,76
16,0,1,7999,3,2,78
15,14,0,6346,2,2,28
5,8,1,5519,2,1,79
1,25,3,9486,3,1,28
17,26,0,6227,3,2,57
0,1,2,1150,2,2,41
8,15,1,3679,3,2,77
2,5,2,4122,3,2,92
2,11,3,7755,1,1,104
11,1,0,7331,1,2,40
5,21,1,2121,2,1,81
7,15,2,1129,3,2,92
14,11,0,8409,3,2,109
12,24,1,1453,2,1,102
9,9,2,8472,3,1,107
8,6,0,4743,2,1,91
17,5,2,5050,3,1,105
13,21,3,3759,1,1,76
17,6,0,2485,3,2,106
4,1,0,9591,1,2,43
3,0,1,2594,2,1,96
13,14,2,5594,1,2,100
11,19,2,8523,3,1,70
0,4,1,7292,1,2,82
2,15,1,7016,1,2,65
15,13,0,5392,1,2,31
13,13,2,6445,3,1,81
6,18,0,3323,2,2,24
17,4,1,3564,1,1,70
19,2,3,1655,2,1,96
4,11,1,7858,2,1,46
13,16,0,4992,3,1,98
17,10,1,6968,3,1,109
6,18,0,9073,3,2,88
7,22,2,4970,3,2,20
5,21,1,2140,2,2,30
11,10,3,5401,1,2,19
14,12,1,6321,3,2,111
14,4,3,7795,3,2,43
15,15,0,1782,1,2,78
12,25,2,4686,2,2,93
5,10,1,6274,3,2,80
7,3,3,8064,3,1,67
12,17,1,7187,1,2,95
16,23,1,9651,1,1,23
10,24,0,4299,1,1,62
15,12,0,8463,3,2,54
8,4,1,2611,2,1,117
5,4,2,4604,3,2,58
10,0,2,8545,1,2,105
4,18,1,8231,1,1,102
3,5,3,2619,1,1,52
13,2,3,5615,2,1,35
14,12,3,4059,1,1,38
9,15,3,8490,1,2,30
9,24,1,5778,1,1,22
19,24,0,6487,2,1,102
18,23,1,8257,2,2,69
4,12,1,8344,1,2,89
13,24,1,1677,3,1,32
4,11,3,3728,1,1,92
11,20,2,6216,3,1,70
14,18,0,7919,3,2,40
8,25,2,1335,2,1,43
19,24,2,7965,3,2,85
8,9,2,4330,2,2,77
14,20,0,1453,1,1,115
4,9,1,9322,2,2,96
9,7,1,5081,3,1,75
17,5,3,1874,3,2,39
6,14,1,4624,3,2,89
3,13,3,4529,1,1,97
11,6,3,3938,3,2,113
1,6,3,7928,2,1,101
10,12,3,4351,1,2,106
15,25,2,7207,1,1,44
15,7,0,5732,1,2,45
19,26,3,1713,3,1,36
5,13,2,5501,2,2,80
0,0,0,9011,2,2,92
6,9,2,5009,3,2,41
19,23,0,3343,1,2,72
9,5,1,4316,2,2,66
8,24,0,6530,1,2,91
4,1,2,4916,3,2,81
12,3,2,1971,3,2,46
12,10,0,4950,2,1,73
17,20,2,3634,1,1,108
8,12,3,7071,3,2,88
16,17,3,3879,3,2,103
0,18,1,6996,3,1,97
10,26,0,8119,2,1,53
6,3,0,6497,1,2,30
13,22,1,7737,2,2,99
15,11,0,4917,1,2,98
1,7,2,6404,1,1,113
9,18,3,4118,2,1,64
9,19,2,6516,1,2,49
17,23,3,3418,2,2,89
10,1,1,5107,2,2,37
17,14,0,3491,2,1,30
2,15,1,1275,1,1,41
14,11,3,9790,1,1,33
8,19,1,5339,1,1,115
11,14,3,9449,3,1,80
3,19,1,5638,2,1,88
5,14,0,3480,3,1,98
12,14,1,4307,1,1,56
16,19,3,5900,1,1,70
0,14,0,6111,1,2,72
14,13,1,7035,1,2,27
3,2,0,4960,3,1,114
19,11,2,6199,1,1,49
0,15,3,4309,3,1,38
0,4,2,6471,3,1,112
0,0,2,8926,2,1,77
11,16,0,3243,1,2,13
2,14,3,8637,2,1,85
18,13,1,3930,2,2,30
18,13,3,9976,3,1,114
7,24,2,7114,3,2,57
19,24,0,8860,2,1,109
12,20,3,4273,1,1,21
10,11,2,2745,2,1,80
1,7,1,2360,2,1,88
12,8,0,5194,2,1,119
12,5,1,7999,3,1,45
15,2,2,8975,3,2,105
9,3,1,6351,1,2,105
11,24,2,9841,1,1,117
8,16,3,6151,3,1,109
4,2,1,7223,1,1,43
3,17,1,8292,1,2,28
3,19,3,2258,2,1,13
6,20,3,5710,1,1,49
9,20,1,8035,3,2,39
0,1,3,2656,2,2,53
4,12,0,9219,2,2,40
18,0,1,5772,3,2,108
7,17,0,1369,3,2,88
17,26,0,5505,3,2,22
12,27,3,9803,2,2,17
5,17,2,7737,2,1,73
14,24,1,7765,1,1,83
8,20,0,5551,2,2,50
10,4,1,5155,3,1,42
1,13,2,4699,1,2,20
19,15,1,5026,3,1,28
1,21,2,8193,2,1,28
4,22,1,9695,3,2,94
9,5,1,6478,3,1,81
8,19,1,8621,2,2,59
3,23,0,7655,2,1,57
7,18,2,4621,3,1,100
13,2,1,3533,1,1,67
7,0,3,9484,3,2,83
1,11,3,9650,3,2,16
19,11,0,4787,2,1,22
10,17,0,2870,1,2,91
12,25,2,4909,1,2,99
16,6,3,7128,3,2,41
5,19,1,8530,2,2,87
13,6,3,6521,1,1,100
7,17,2,7261,3,2,60
10,10,2,6804,3,1,22
3,12,2,8497,2,2,40
18,21,1,7769,1,1,114
13,19,3,3089,2,2,61
11,1,3,9832,3,2,91
6,25,0,6603,2,2,61
15,3,3,4963,2,2,61
17,10,3,6709,3,2,101
13,19,1,3337,1,2,76
7,21,3,7451,3,2,75
17,5,0,5768,2,1,107
11,1,3,9493,2,2,89
13,1,1,9616,1,2,80
4,21,1,3508,3,2,56
7,26,2,6297,1,2,11
3,22,0,4898,1,2,20
13,17,1,8283,2,2,83
14,14,3,6999,2,2,80
8,21,1,5702,2,1,33
2,1,1,4841,1,2,66
4,6,2,3752,3,2,69
3,1,1,3484,3,2,81
8,26,3,4486,3,1,96
0,23,3,4612,2,2,70
11,26,1,5789,1,1,63
5,6,1,6978,2,1,36
14,21,0,6786,3,2,85
2,12,0,2796,1,2,29
7,17,3,5358,2,2,76
1,2,2,8134,2,1,27
14,15,2,5636,1,2,46
1,18,3,7855,1,2,59
10,9,1,8692,2,1,106
12,12,0,7713,1,2,79
13,14,3,2077,2,2,51
17,8,2,1485,1,2,44
18,4,2,4130,1,1,71
14,11,3,2546,3,1,21
2,15,3,2485,3,2,51
3,25,2,9248,2,1,82
0,18,3,3119,2,2,83
6,12,1,9882,2,1,114
1,25,3,5828,1,1,94
15,25,3,3572,1,2,96
4,2,1,8046,1,2,88
15,3,3,4673,3,1,97
1,10,0,4795,2,1,17
19,19,1,1923,3,2,37
14,25,3,3668,2,2,17
7,27,0,4596,1,1,46
15,0,0,5543,3,2,85
10,19,3,5825,2,2,36
7,1,2,3482,1,1,13
4,27,0,2056,2,2,87
8,27,0,5055,1,2,34
13,7,2,9765,3,2,30
4,2,3,1912,1,2,118
18,14,0,2389,3,1,70
0,0,1,3537,1,2,25
14,23,0,3880,3,1,87
15,2,1,1909,3,2,12
18,9,0,4442,3,2,63
9,25,1,4834,2,2,82
4,5,2,6973,2,1,61
4,18,3,2747,3,1,22
8,23,0,8815,2,2,23
13,10,3,4243,1,2,41
18,22,3,5757,2,1,72
17,17,1,3820,3,2,82
13,6,0,1723,2,1,11
1,6,2,9903,1,2,72
16,22,1,3924,2,1,42
17,24,2,5148,1,2,72
4,17,2,6967,3,1,118
2,19,1,8470,1,1,105
10,9,2,2837,2,2,13
16,3,3,4562,2,1,97
6,14,2,2710,3,1,105
12,0,1,2611,1,2,87
1,0,1,2065,3,1,47
11,3,1,7562,2,2,53
9,15,1,6261,1,1,96
3,18,2,5111,3,1,111
6,5,0,4996,2,1,90
2,13,1,5322,3,1,97
7,10,1,3398,3,1,25
8,1,2,9633,2,2,108
7,23,2,1590,2,1,33
18,6,1,2264,1,2,50
1,27,0,2646,3,2,97
5,5,0,9363,2,2,108
3,12,1,1283,2,2,92
12,17,1,5468,1,2,63
2,4,0,7331,3,2,49
1,13,3,6750,3,1,17
13,13,0,9059,2,1,93
16,22,0,8051,3,2,57
7,19,2,7389,2,1,28
0,1,0,7502,1,2,19
18,19,1,5503,3,2,115
2,7,2,4525,1,2,46
7,0,3,9957,1,2,86
16,2,3,5539,3,2,83
8,25,0,6756,3,2,104
1,20,1,1666,3,1,35
8,2,1,2401,2,2,79
0,8,2,8691,2,1,25
12,12,3,9537,3,1,91
7,11,3,5266,1,1,41
6,17,3,2867,2,1,52
0,17,1,2883,1,1,49
12,12,3,2603,1,2,62
5,8,0,2402,1,1,14
13,15,2,5802,2,1,92
13,22,2,2355,3,2,77
17,18,2,7518,1,1,94
19,27,1,7885,3,2,15
6,22,0,3468,3,1,48
0,18,2,7243,3,2,112
12,3,0,4264,3,2,54
12,10,1,9425,1,1,84
11,10,3,6564,2,2,45
0,16,3,9519,2,1,98
19,1,0,5907,3,2,47
16,7,1,8005,3,2,88
8,17,1,8770,1,2,59
5,25,0,2501,3,2,79
10,4,1,6103,2,2,82
6,11,1,4118,2,1,94
2,10,3,6238,1,2,76
19,15,0,4024,2,1,86
3,26,1,8677,1,2,41
2,27,0,4233,1,1,19
4,26,2,6548,2,2,28
10,6,2,8741,1,1,72
12,9,0,9975,1,2,28
8,0,1,3140,2,1,10
7,17,0,9984,2,2,93
11,15,2,3302,3,2,77
14,22,3,2871,3,2,65
13,27,1,8419,1,2,95
18,0,1,7469,1,1,27
12,10,3,4997,2,2,12
15,14,2,5895,2,2,89
4,14,0,9433,3,1,89
12,24,0,5253,2,2,82
10,9,2,5437,2,1,22
8,3,3,2495,3,1,107
9,17,1,6960,2,1,88
10,9,3,4864,2,1,115
10,19,3,9340,3,1,34
3,5,0,1483,1,2,96
7,7,3,8707,1,2,29
4,25,3,2955,3,2,12
19,21,0,7360,1,1,112
8,22,0,1696,1,2,42
8,6,2,3511,2,2,26
1,0,2,6845,2,2,38
15,4,2,9066,2,1,29
8,27,1,1649,2,2,111
9,14,3,9111,1,2,100
13,5,3,5491,1,2,110
14,13,0,4854,2,2,81
12,14,0,7200,2,1,116
4,7,0,9774,1,1,76
9,22,2,4739,3,1,24
19,21,1,4721,2,1,87
9,8,2,1778,1,1,102
0,16,0,7481,3,2,56
18,20,2,9477,2,1,39
13,8,0,5259,1,2,83
15,21,1,2067,3,1,92
19,15,3,8936,3,2,62
3,15,2,2265,2,2,12
0,24,1,7309,3,1,98
19,17,2,9607,3,1,36
16,26,2,9160,2,2,116
3,17,0,7199,2,2,65
15,8,1,6877,3,2,89
18,22,1,8977,3,2,119
18,7,3,2689,2,1,52
11,2,0,9847,1,1,105
4,11,0,4863,2,1,32
6,7,1,9594,2,2,109
2,5,0,7981,3,2,36
7,3,2,9501,2,1,29
4,2,2,7942,2,2,84
7,11,1,2488,2,2,77
19,17,0,1645,3,1,61
18,5,0,3752,1,2,106
5,14,1,1946,1,1,19
3,17,0,9280,3,1,91
15,15,2,1749,1,2,50
10,7,3,8536,2,2,44
17,12,1,5745,1,2,22
17,27,0,5181,3,2,99
19,1,0,1333,1,2,24
13,16,0,8914,1,2,94
4,17,1,5878,1,2,42
3,20,1,5160,2,2,107
11,15,2,4991,1,2,67
4,20,3,4512,3,1,35
17,6,2,2776,1,1,81
7,22,3,4835,3,2,99
6,21,2,8340,1,1,16
0,16,1,9329,3,1,12
17,13,0,4062,2,1,43
9,20,1,2337,1,1,35
15,19,0,4041,1,2,107
19,6,2,8961,3,1,100
12,5,1,3931,1,2,61
6,21,0,2435,2,2,104
0,8,2,8424,1,2,41
18,11,2,9310,2,1,112
4,16,1,6907,3,1,101
10,27,3,2478,2,2,57
18,26,0,6226,1,1,114
18,25,0,9309,2,2,90
15,19,1,6172,2,2,19
3,17,2,6113,1,1,62
6,23,2,4667,1,2,118
9,11,1,4086,1,2,45
13,11,2,5878,3,1,91
6,11,2,2024,1,1,90
6,18,0,2494,1,1,75
1,11,2,3466,3,2,43
5,1,0,4494,2,2,67
4,21,0,1621,3,2,10
8,1,1,8681,2,1,30
14,9,0,1825,2,2,76
19,6,1,3564,2,1,13
7,10,2,6895,2,1,17
18,27,0,1859,3,2,80
6,6,1,2486,2,1,69
14,1,1,1441,1,2,36
11,21,3,6058,1,2,16
14,15,0,9230,1,1,101
6,2,3,8094,1,2,83
19,23,0,8692,1,1,79
6,12,2,6071,1,2,48
4,8,2,4742,2,2,77
13,6,1,5110,1,2,52
19,8,1,9029,3,2,71
18,18,2,9966,2,1,55
2,16,1,7785,1,1,22
15,12,1,5691,2,1,47
12,24,1,3802,3,1,46
2,9,2,4021,1,2,44
12,23,1,2200,1,1,66
12,25,2,7411,1,1,32
16,24,1,6086,2,1,41
15,8,2,7321,1,1,11
4,19,1,1235,3,2,23
12,26,1,3169,3,2,119
19,19,2,5898,3,1,42
9,8,3,7756,2,1,103
10,20,1,9658,1,2,52
4,7,2,5981,2,1,32
18,27,1,6941,2,1,100
12,2,0,2881,3,2,97
7,18,1,1940,3,1,23
4,26,1,7575,1,2,92
8,25,3,5526,1,1,67
6,12,0,2680,3,1,109
12,7,3,2435,3,2,102
12,11,1,7370,3,1,88
0,1,3,1628,3,1,32
3,4,2,9367,2,1,16
4,5,3,1196,1,1,72
13,14,2,5816,1,2,95
10,15,3,2886,1,2,42
8,4,0,1604,3,2,62
2,1,0,2416,1,2,57
4,14,2,6250,3,1,47
10,10,2,6879,1,1,83
12,25,2,6571,2,2,97
0,22,3,3598,2,1,73
9,9,1,7315,1,1,40
0,3,2,2304,2,2,107
16,16,1,8043,1,2,62
2,14,2,8683,1,2,32
14,20,1,4127,1,2,14
0,4,3,1339,1,1,77
16,2,1,8308,3,2,34
4,15,2,3219,1,1,47
16,23,3,2097,3,1,40
7,9,3,6405,1,2,96
8,12,2,2606,2,2,46
8,1,0,2678,3,2,66
3,22,0,7884,2,2,30
6,2,3,4512,1,1,56
15,18,0,6730,1,1,97
1,21,0,8918,1,1,55
15,22,3,9847,1,2,30
10,19,3,5669,1,2,21
7,23,3,1798,2,2,81
7,23,2,6779,2,2,22
0,0,3,4898,3,2,69
5,27,1,3046,2,1,34
19,10,0,9395,3,2,89
18,7,3,7317,1,2,52
19,10,1,5938,1,1,66
13,26,0,5082,3,2,16
16,10,3,9691,3,1,54
9,12,2,7377,1,1,20
15,2,2,6329,1,1,45
11,1,2,5623,1,2,44
8,0,1,1051,1,2,19
17,26,2,4813,1,2,67
19,17,3,1171,3,1,110
17,9,3,8409,2,2,37
6,5,1,5613,3,1,13
7,6,2,9212,3,1,103
3,27,0,7109,1,2,80
8,23,1,5308,1,1,72
13,17,0,7379,3,2,74
14,7,3,6377,3,1,70
8,3,0,9531,2,1,86
7,19,0,3124,3,2,106
6,26,0,5031,3,1,89
12,14,0,8356,1,1,55
14,7,0,3581,1,1,13
14,10,2,8869,2,2,45
18,1,1,9784,1,2,54
6,24,0,2810,1,2,96
12,25,0,3024,3,1,81
8,1,3,6711,2,2,80
11,14,2,4056,2,1,85
9,20,3,9720,2,1,52
7,26,0,3463,1,1,19
9,11,2,6035,2,2,63
19,14,1,7177,3,2,93
7,16,3,5049,2,1,24
3,8,1,3004,1,1,16
2,24,1,3476,2,2,19
2,25,3,9823,3,1,65
4,13,1,7362,1,2,10
7,6,3,8408,1,2,44
2,11,1,4076,2,1,102
13,27,1,3307,1,2,39
13,2,1,7267,3,2,116
15,27,2,1066,2,1,95
12,15,1,5127,2,2,119
10,12,2,3954,3,2,70
10,24,1,1446,3,2,87
2,9,0,3168,1,1,45
8,22,1,7901,2,1,12
8,26,3,6379,3,1,23
12,23,1,2225,3,1,39
2,1,3,7165,1,1,64
3,9,0,3520,2,2,22
12,8,2,4449,2,2,18
18,18,1,1460,2,2,65
10,21,0,4286,3,1,44
15,10,0,1606,3,2,38
12,16,1,5314,2,1,11
10,22,3,4266,3,1,30
8,14,2,8735,2,2,82
11,3,3,5423,2,2,105
18,13,1,6415,1,2,40
1,3,2,8630,2,1,119
19,9,0,1370,3,1,47
17,12,0,5568,2,2,17
9,11,3,9897,1,1,75
6,12,3,8977,2,2,47
7,1,0,9231,2,2,77
15,25,1,7863,2,2,16
0,3,0,5256,1,1,76
14,16,3,4216,2,1,78
18,6,0,5299,1,1,64
7,5,2,1236,3,1,87
9,15,0,5955,2,2,42
6,18,1,2482,3,2,80
9,4,2,2500,1,2,103
13,8,1,5048,2,2,81
18,14,1,3501,3,2,36
0,17,3,7387,3,1,74
11,20,1,5633,1,2,109
0,0,3,7017,2,2,100
4,26,0,1990,3,2,55
3,27,3,9491,3,1,57
10,21,1,4735,2,1,20
11,27,3,3229,3,2,105
9,16,2,3641,1,1,98
13,19,2,8805,3,1,54
15,11,2,4922,2,1,67
5,11,1,8249,2,2,85
19,4,3,3579,3,2,87
7,7,2,8150,3,2,100
0,24,2,9793,1,2,95
10,10,3,3155,1,1,29
3,9,1,4969,3,1,89
10,20,2,7941,2,2,53
2,25,2,5347,3,2,36
10,19,3,5554,1,2,56
16,1,0,6827,1,2,31
18,4,1,3470,2,1,65
2,27,0,5265,3,1,53
8,4,3,4727,2,2,80
13,18,3,7036,1,1,91
13,14,0,4715,1,1,34
15,8,0,4046,2,2,56
14,17,0,1444,2,1,49
17,8,0,6036,2,2,39
10,11,2,3710,3,2,57
8,2,0,8145,1,1,85
17,15,0,1479,1,1,110
0,25,2,7167,1,1,98
4,24,3,6467,2,2,38
17,16,0,8090,3,2,43
10,27,1,4058,3,2,119
14,4,2,4398,2,1,61
10,27,2,5791,2,2,30
3,5,0,5849,1,1,11
18,1,1,3092,1,2,64
18,10,1,4747,3,2,65
14,9,0,3733,2,2,48
12,11,1,6237,2,1,48
15,1,3,6772,1,2,97
2,6,0,2081,3,2,74
12,7,0,7189,3,2,60
17,26,0,6577,2,2,45
12,0,2,8688,2,1,28
5,15,3,5045,3,2,77
2,2,0,8577,3,2,10
3,3,3,5959,2,2,109
2,15,0,6544,1,1,65
4,13,1,3342,3,1,45
14,9,0,9911,3,2,93
17,1,3,8329,3,1,61
17,21,1,1628,1,1,30
19,21,3,5511,1,1,106
11,25,2,9969,2,2,56
15,18,2,4892,1,1,36
10,6,3,4912,1,1,49
14,26,0,6121,1,1,92
11,11,1,7926,3,2,40
2,5,3,5817,2,1,17
2,20,2,2887,1,2,61
10,0,0,1504,1,2,103
19,10,1,2851,2,2,33
5,2,2,3787,1,2,51
0,27,3,5835,3,1,80
4,15,1,1265,1,1,18
7,11,2,6967,2,1,29
16,10,1,1681,2,2,103
13,27,3,8664,3,1,60
0,4,2,1679,1,1,90
16,1,0,4249,2,1,106
12,26,2,9132,2,1,36
11,15,1,6702,2,2,70
11,12,0,2851,1,2,45
5,5,2,2229,1,1,116
6,4,2,9729,3,2,12
0,7,3,5104,3,1,59
11,1,1,8205,2,1,38
12,27,0,2738,2,2,53
15,1,3,3818,3,1,39
8,20,2,7285,3,2,70
4,6,2,3865,2,2,82
2,4,1,8117,1,2,88
3,15,3,2912,2,2,39
3,5,0,2117,3,1,29
6,21,0,6467,2,2,54
15,11,3,2057,3,2,77
18,12,2,5491,2,2,38
3,24,1,4590,3,1,11
0,16,0,5105,3,1,100
7,6,0,6418,1,1,52
3,25,0,7638,3,2,40
14,17,2,4367,2,2,23
17,17,0,7792,2,1,89
15,19,2,9925,1,2,70
3,9,3,6083,1,2,13
19,10,2,1103,2,2,42
19,15,0,1595,2,2,62
12,27,3,6243,3,2,49
4,12,2,6679,3,2,70
5,20,3,4364,1,1,109
4,15,2,8105,2,1,99
2,16,3,7312,1,1,73
7,1,3,3981,1,2,94
19,25,1,7916,3,2,87
16,7,2,5629,2,2,53
8,2,3,3312,1,2,22
17,22,3,7992,2,2,110
13,23,0,8510,2,1,39
12,10,0,6994,3,1,39
6,6,0,5230,2,1,113
18,5,0,9674,1,2,21
1,12,3,3956,3,2,27
8,18,2,2852,2,1,97
14,21,2,6133,2,2,70
11,20,1,2519,3,2,90
12,27,3,3461,2,1,69
18,0,1,9113,1,1,104
11,14,1,1615,1,1,32
8,13,1,7306,3,2,65
14,19,0,9898,3,1,98
13,22,3,9480,3,1,101
14,7,2,2051,3,2,10
4,1,0,7484,3,2,34
9,13,2,7047,2,1,32
6,4,3,5589,3,1,109
13,9,0,1947,3,1,84
4,20,2,1754,3,2,61
12,1,1,9740,3,2,31
6,10,1,4148,1,2,53
1,21,2,1483,2,1,69
14,27,2,9591,1,2,37
15,27,2,7657,2,2,87
2,18,2,7986,2,2,50
19,23,3,6874,3,1,27
19,27,0,3127,2,2,112
1,18,0,7731,1,2,73
7,19,2,7360,3,2,115
2,1,1,2495,2,1,91
2,24,1,4639,1,1,96
0,15,2,2082,3,2,13
19,14,0,4841,3,2,76
3,4,3,8691,2,1,104
18,21,0,1066,3,1,116
15,20,1,7930,3,2,49
2,2,2,1883,3,2,23
10,6,2,6698,2,1,113
14,9,2,7189,3,2,21
16,12,0,1302,2,1,31
16,19,2,9277,3,1,15
0,10,3,6937,1,2,49
10,9,1,4393,1,1,18
7,22,0,9483,3,1,45
13,13,0,4082,3,2,91
11,2,2,4547,3,2,84
19,22,0,6619,1,2,43
2,20,2,5729,1,1,59
17,16,3,2118,3,2,50
17,19,1,4789,3,2,113
4,18,3,2431,1,1,49
0,1,1,7087,2,1,72
14,11,3,8283,3,1,84
10,20,1,9182,1,1,22
2,19,0,4373,1,1,103
1,18,1,9276,3,1,107
10,18,1,5232,3,2,26
5,14,2,1138,2,1,91
18,19,0,9653,1,1,108
6,3,1,4607,2,2,82
14,12,3,1736,1,2,118
1,23,1,5059,2,2,99
4,16,1,8013,1,1,26
19,3,3,6660,3,2,29
10,4,0,1536,1,1,70
0,20,3,2202,2,2,103
17,22,2,6131,1,1,24
10,26,2,6004,2,2,95
6,26,1,4304,3,2,68
13,10,1,5013,2,1,27
17,11,2,6550,2,1,17
6,12,0,5886,3,1,12
4,12,2,5206,3,2,88
15,13,3,7195,3,1,33
8,3,0,8438,3,2,81
10,27,3,3216,1,2,13
9,11,3,8950,3,2,61
18,24,3,5280,2,1,18
18,24,3,4769,3,2,105
6,26,2,1867,1,1,85
9,15,0,8129,1,2,43
1,26,3,2556,3,2,67
4,4,1,3884,2,2,72
1,0,3,2848,3,1,27
9,3,3,7265,1,2,59
6,21,2,4786,3,2,104
18,3,0,2730,1,1,20
15,10,3,5918,3,1,51
11,11,2,3004,2,1,78
16,0,1,6877,3,1,109
7,18,3,7891,3,2,27
17,16,0,7646,3,1,83
14,0,0,4205,3,1,94
7,2,0,3142,2,1,21
2,21,2,2355,1,1,54
13,24,3,9892,2,1,83
16,16,1,7307,1,2,20
0,9,1,3640,3,1,12
11,19,2,2640,2,1,96
16,13,2,5921,3,1,14
2,10,1,3365,3,1,70
10,19,2,5740,1,1,20
8,6,3,3509,1,1,24
3,7,3,9302,1,2,119
1,25,0,3040,3,1,105
19,26,0,2216,1,1,15
19,27,2,2862,1,2,50
4,20,1,8328,3,2,115
2,15,1,7321,1,2,56
16,10,1,6290,3,1,63
6,23,0,1188,3,1,30
5,4,2,1988,1,2,105
3,24,1,8135,1,2,102
7,19,1,8294,3,2,28
12,9,2,1779,2,2,110
18,3,3,9918,3,2,103
8,17,2,1203,3,2,81
9,24,3,8456,1,2,114
2,19,0,9835,2,1,82
15,2,0,7670,3,2,38
15,17,3,3667,1,2,114
1,23,3,9985,1,2,22
9,23,1,2290,1,2,94
8,16,0,4428,3,1,77
10,15,1,2631,2,1,90
5,27,2,2591,2,2,17
17,11,3,4472,2,2,45
5,21,2,5450,3,1,48
0,22,3,4411,3,1,69
5,14,3,5182,1,1,31
16,20,3,6376,3,2,69
3,0,3,3358,2,1,38
16,19,2,6626,3,1,35
4,17,3,8702,2,2,75
18,4,3,4306,1,1,58
0,17,3,1022,3,2,106
15,25,0,2292,1,1,61
16,3,3,3099,3,2,79
2,4,2,3884,1,2,36
17,2,3,5298,1,2,94
1,22,2,1887,2,1,57
13,19,2,6494,1,1,20
0,2,0,2680,1,2,112
9,4,2,6709,3,2,109
16,6,2,8947,2,2,94
6,6,0,4628,2,1,55
9,0,2,9189,3,1,100
19,21,1,1025,1,2,74
12,26,1,7487,3,2,103
9,1,2,8077,2,1,86
17,27,3,5942,2,2,117
2,27,2,1466,2,1,103
9,10,3,5168,3,1,87
5,18,2,8981,3,2,13
19,27,0,4407,3,1,24
15,14,1,4493,1,2,65
19,20,2,3186,2,2,119
13,23,1,6087,1,2,74
6,2,2,9514,3,2,25
19,16,2,6884,3,2,87
